symbol,symbol_raw,name,type,exchange
DVAI34.SA,DVAI34,DaVita Inc. Shs Unsponsored Brazilian Depository Receipt Repr 1 Sh,bdr,
PATA11.SA,PATA11,Patagonia Capital Multiestrategia Fundo de Investimento Imobiliario,fund,
P1YC34.SA,P1YC34,"Paycom Software, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.033 Sh",bdr,
M1UF34.SA,M1UF34,"Mitsubishi UFJ Financial Group, Inc. Unsponsored Brazilian Depositary Receipt Repr 1 ADR",bdr,
D1LR34.SA,D1LR34,"Digital Realty Trust, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh",bdr,
D2OX34.SA,D2OX34,Amdocs Ltd Shs Unsponsored Brazilian Depositary Receipt Repr 0.125 Sh,bdr,
W1EC34.SA,W1EC34,WEC Energy Group Inc Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh,bdr,
B1AX34.SA,B1AX34,Baxter International Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh,bdr,
W1HR34.SA,W1HR34,Whirlpool Corporation Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh,bdr,
I1SR34.SA,I1SR34,"Intuitive Surgical, Inc. Unsponsored Brazilian Depositary Receipt Repr 0.05 Sh",bdr,
BLPA39.SA,BLPA39,Global X MLP Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh,bdr,
BIYE39.SA,BIYE39,iShares US Energy ETF Shs Unsponsored Brazilian Depositary Receipt Repr 0.333333333 Sh,bdr,
SOND5F.SA,SOND5F,Sondotecnica Engenharia de Solos S.A. Pfd Shs A,stock,
